id,created_at,productNum,productName,HSN,sizes,colour,subCategory,category,brand,description,unitPrice,discount,price,quantity,imageUrl,rating,rentable
122,2024-11-20 08:00:58.1773+00,PRD-122,"HETTICH CHANNEL NORMAL ",,16 Inch,,HETTICH,NORMAL,CHANNEL,"Smooth Running
Up-to 45kg load Capacity
Come with 2 channel (1 set) 1 for left 1 for right
Non soft close normal channel.",305.085,,360,100,,,false
123,2024-11-20 08:00:58.1773+00,PRD-123,"HETTICH CHANNEL NORMAL ",,14 Inch,,HETTICH,NORMAL,CHANNEL,"Smooth Running
Up-to 45kg load Capacity
Come with 2 channel (1 set) 1 for left 1 for right
Non soft close normal channel.",288.136,,340,100,,,false
124,2024-11-20 08:00:58.1773+00,PRD-124,"HETTICH CHANNEL NORMAL ",,12 Inch,,HETTICH,NORMAL,CHANNEL,"Smooth Running
Up-to 45kg load Capacity
Come with 2 channel (1 set) 1 for left 1 for right
Non soft close normal channel.",271.186,,320,100,,,false
125,2024-11-20 08:00:58.1773+00,PRD-125,"HETTICH CHANNEL NORMAL ",,10 Inch,,HETTICH,NORMAL,CHANNEL,"Smooth Running
Up-to 45kg load Capacity
Come with 2 channel (1 set) 1 for left 1 for right
Non soft close normal channel.",254.237,,300,100,,,false
126,2024-11-20 08:00:58.1773+00,PRD-126,HETTICH CHANNEL SOFT CLOSE,,20 Inch,,HETTICH,SOFT CLOSE,CHANNEL,"Full extension runner with Silent System for side mounting
Silent System - the integrated soft-closing function shuts the drawer quietly and gently
Using a release lever, the drawer can be detached from the runner and thus removed and re-fitted with ease
For drawers with grooved, rebated or loosely fitted drawer bottom panel
Loading capacity to EN 15338, Level 2. Made of Galvanized steel, blue passivated",720.339,,850,100,,,false
127,2024-11-20 08:00:58.1773+00,PRD-127,HETTICH CHANNEL SOFT CLOSE,,18 Inch,,HETTICH,SOFT CLOSE,CHANNEL,"Full extension runner with Silent System for side mounting
Silent System - the integrated soft-closing function shuts the drawer quietly and gently
Using a release lever, the drawer can be detached from the runner and thus removed and re-fitted with ease
For drawers with grooved, rebated or loosely fitted drawer bottom panel
Loading capacity to EN 15338, Level 2. Made of Galvanized steel, blue passivated",677.966,,800,100,,,false
128,2024-11-20 08:00:58.1773+00,PRD-128,HETTICH CHANNEL SOFT CLOSE,,16 Inch,,HETTICH,SOFT CLOSE,CHANNEL,"Full extension runner with Silent System for side mounting
Silent System - the integrated soft-closing function shuts the drawer quietly and gently
Using a release lever, the drawer can be detached from the runner and thus removed and re-fitted with ease
For drawers with grooved, rebated or loosely fitted drawer bottom panel
Loading capacity to EN 15338, Level 2. Made of Galvanized steel, blue passivated",635.593,,750,100,,,false
129,2024-11-20 08:00:58.1773+00,PRD-129,HETTICH CHANNEL SOFT CLOSE,,14 Inch,,HETTICH,SOFT CLOSE,CHANNEL,"Full extension runner with Silent System for side mounting
Silent System - the integrated soft-closing function shuts the drawer quietly and gently
Using a release lever, the drawer can be detached from the runner and thus removed and re-fitted with ease
For drawers with grooved, rebated or loosely fitted drawer bottom panel
Loading capacity to EN 15338, Level 2. Made of Galvanized steel, blue passivated",593.22,,700,100,,,false
130,2024-11-20 08:00:58.1773+00,PRD-130,HETTICH CHANNEL SOFT CLOSE,,12 Inch,,HETTICH,SOFT CLOSE,CHANNEL,"Full extension runner with Silent System for side mounting
Silent System - the integrated soft-closing function shuts the drawer quietly and gently
Using a release lever, the drawer can be detached from the runner and thus removed and re-fitted with ease
For drawers with grooved, rebated or loosely fitted drawer bottom panel
Loading capacity to EN 15338, Level 2. Made of Galvanized steel, blue passivated",576.271,,680,100,,,false
131,2024-11-20 08:00:58.1773+00,PRD-131,HETTICH INDIAN SOFT CLOSE HINGHS,,CRANK 0,,HETTICH,HYDROLIC,HINGHS,"Colour : Silver
Quantity : Set of 2 Pieces
Crank - 0 , with 4 hole mounting plate",220.339,,260,1000,,,false
132,2024-11-20 08:00:58.1773+00,PRD-132,HETTICH INDIAN SOFT CLOSE HINGHS,,CRANK 8,,HETTICH,HYDROLIC,HINGHS,"Colour : Silver
Quantity : Set of 2 Pieces
Crank - 8 , with 4 hole mounting plate",237.288,,280,1000,,,false
133,2024-11-20 08:00:58.1773+00,PRD-133,HETTICH INDIAN SOFT CLOSE HINGHS,,CRANK 15,,HETTICH,HYDROLIC,HINGHS,"Colour : Silver
Quantity : Set of 2 Pieces
Crank - 15 , with 4 hole mounting plate",237.288,,280,1000,,,false
134,2024-11-20 08:00:58.1773+00,PRD-134,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,HEALTH FOUCET,SANITARY ACCESSORIES,VERONICA,,1440,,750,100,,5,false
135,2024-11-20 08:00:58.1773+00,PRD-135,VERONICA HF SQUARE CS,3924,,STAINLESS STEEL,HEALTH FOUCET,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
136,2024-11-20 08:00:58.1773+00,PRD-136,VERONICA SPLASH-P HEALTH FOUCET,3924,,STAINLESS STEEL,HEALTH FOUCET,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
137,2024-11-20 08:00:58.1773+00,PRD-137,VERONICA VIRTUS BRASS HELTH FOUCET CS,8481,,STAINLESS STEEL,HEALTH FOUCET,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
138,2024-11-20 08:00:58.1773+00,PRD-138,VERONICA NYLE CONNECTION SHOWER TUBE,4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
139,2024-11-20 08:00:58.1773+00,PRD-139,VERONICA FLEXI SHOWER TUBE GREY,4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
140,2024-11-20 08:00:58.1773+00,PRD-140,VERONICA FLEXI SHOWER TUBE CHROME,8307,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
141,2024-11-20 08:00:58.1773+00,PRD-141,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
142,2024-11-20 08:00:58.1773+00,PRD-142,VERONICA COCKROACH CONTROLLER TRAP RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
143,2024-11-20 08:00:58.1773+00,PRD-143,SHOWER DRAIN 12'' SS,7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
144,2024-11-20 08:00:58.1773+00,PRD-144,VERONICA FLOOR GRATING SQ/RD 5'',3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
145,2024-11-20 08:00:58.1773+00,PRD-145,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
146,2024-11-20 08:00:58.1773+00,PRD-146,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
147,2024-11-20 08:00:58.1773+00,PRD-147,VERONICA COCKROACH CONTROLLER TRAP RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
148,2024-11-20 08:00:58.1773+00,PRD-148,VERONICA COCKROACH CONTROLLER TRAP RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
149,2024-11-20 08:00:58.1773+00,PRD-149,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'' FRAME,7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
150,2024-11-20 08:00:58.1773+00,PRD-150,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'' FRAME,7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
151,2024-11-20 08:00:58.1773+00,PRD-151,VERONICA COCKROACH CONTROLLER TRAP RD 5'' FRAME,7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
152,2024-11-20 08:00:58.1773+00,PRD-152,VERONICA COCKROACH CONTROLLER TRAP RD 5'' FRAME,7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
153,2024-11-20 08:00:58.1773+00,PRD-153,VERONICA WASTE COUPLING BRASS 3'',7324,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,5,55,100,,5,false
154,2024-11-20 08:00:58.1773+00,PRD-154,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
155,2024-11-20 08:00:58.1773+00,PRD-155,VERONICA HF SUMO NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
156,2024-11-20 08:00:58.1773+00,PRD-156,VERONICA NYLE CONNECTION SHOWER TUBE,4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
157,2024-11-20 08:00:58.1773+00,PRD-157,VERONICA FLEXI SHOWER TUBE GREY,4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
158,2024-11-20 08:00:58.1773+00,PRD-158,VERONICA SS BRAIDED HOSE CONNECTION PIPE 18'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
159,2024-11-20 08:00:58.1773+00,PRD-159,VERONICA SS BRAIDED HOSE CONNECTION PIPE 24'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
160,2024-11-20 08:00:58.1773+00,PRD-160,VERONICA SS BRAIDED HOSE CONNECTION PIPE 30'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
161,2024-11-20 08:00:58.1773+00,PRD-161,VERONICA COLLAR SHOWER 4 '',8481,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
162,2024-11-20 08:00:58.1773+00,PRD-162,VERONICA WASTE COUPLING BRASS 6'',7418,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
163,2024-11-20 08:00:58.1773+00,PRD-163,VERONICA VIRTUS HEALTH FOUCET CP BRASS CS,8481,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
164,2024-11-20 08:00:58.1773+00,PRD-164,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
165,2024-11-20 08:00:58.1773+00,PRD-165,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
166,2024-11-20 08:00:58.1773+00,PRD-166,VERONICA FLEXI SHOWER TUBE CHROME,8307,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
167,2024-11-20 08:00:58.1773+00,PRD-167,VERONICA NYLE CONNECTION SHOWER TUBE,4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
168,2024-11-20 08:00:58.1773+00,PRD-168,VERONICA FLOOR GRATING RD 5 '',4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
169,2024-11-20 08:00:58.1773+00,PRD-169,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
170,2024-11-20 08:00:58.1773+00,PRD-170,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
171,2024-11-20 08:00:58.1773+00,PRD-171,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
172,2024-11-20 08:00:58.1773+00,PRD-172,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
173,2024-11-20 08:00:58.1773+00,PRD-173,VERONICA SS BRAIDED HOSE CONNECTION PIPE 18'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
174,2024-11-20 08:00:58.1773+00,PRD-174,VERONICA SS BRAIDED HOSE CONNECTION PIPE 24'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
175,2024-11-20 08:00:58.1773+00,PRD-175,VERONICA SS BRAIDED HOSE CONNECTION PIPE 30'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
176,2024-11-20 08:00:58.1773+00,PRD-176,VERONICA HF SQUARE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
177,2024-11-20 08:00:58.1773+00,PRD-177,VERONICA NYLE CONNECTION SHOWER TUBE,4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
178,2024-11-20 08:00:58.1773+00,PRD-178,VERONICA FLEXI SHOWER TUBE CHROME,8307,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
179,2024-11-20 08:00:58.1773+00,PRD-179,VERONICA SPLASH-P HEALTH FOUCET,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
180,2024-11-20 08:00:58.1773+00,PRD-180,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
181,2024-11-20 08:00:58.1773+00,PRD-181,VERONICA SS BRAIDED HOSE CONNECTION PIPE 18'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
182,2024-11-20 08:00:58.1773+00,PRD-182,VERONICA VIRTUS BRASS HELTH FOUCET CS,8481,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
183,2024-11-20 08:00:58.1773+00,PRD-183,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
184,2024-11-20 08:00:58.1773+00,PRD-184,VERONICA FLEXI SHOWER TUBE CHROME,8307,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
185,2024-11-20 08:00:58.1773+00,PRD-185,VERONICA HF YARIS NOZZLE CS,3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
186,2024-11-20 08:00:58.1773+00,PRD-186,VERONICA VIRTUS BRASS HELTH FOUCET CS,8481,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
187,2024-11-20 08:00:58.1773+00,PRD-187,VERONICA MAHINDERA BRASS HELTH FOUCET CS,,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
188,2024-11-20 08:00:58.1773+00,PRD-188,VERONICA NYLE CONNECTION SHOWER TUBE,4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
189,2024-11-20 08:00:58.1773+00,PRD-189,VERONICA SS BRAIDED HOSE CONNECTION PIPE 18'',40091200,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
190,2024-11-20 08:00:58.1773+00,PRD-190,VERONICA COCKROACH CONTROLLER TRAP SQ/RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
191,2024-11-20 08:00:58.1773+00,PRD-191,VERONICA COCKROACH CONTROLLER TRAP RD 5'',7326,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
192,2024-11-20 08:00:58.1773+00,PRD-192,VERONICA FLOOR GRATING SQ/RD 5'',3924,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
193,2024-11-20 08:00:58.1773+00,PRD-193,VERONICA FLOOR GRATING RD 5 '',4009,,STAINLESS STEEL,,SANITARY ACCESSORIES,VERONICA,,0,,,100,,5,false
194,2024-11-20 08:00:58.1773+00,PRD-194,BBM LED MIRROR ROUND DR1-1,7009,50,SILVER,ROUND,LED MIRROR,BBM,LED MIRROR WITH MULTI COLOR CHANGE,500,50,500,25,https://zwpxczeturmsdddiwpfl.supabase.co/storage/v1/object/public/product-images/LEDMirror/LEDMirror-round.jpg,5,true
195,2024-11-20 08:00:58.1773+00,PRD-195,BBM LED MIRROR SQUARE DS1,7009,,SILVER,SQUARE,LED MIRROR,BBM,LED MIRROR WITH MULTI COLOR CHANGE,700,70,700,25,https://zwpxczeturmsdddiwpfl.supabase.co/storage/v1/object/public/product-images/LEDMirror/LEDMirror-square.webp,5,true
196,2024-11-20 08:00:58.1773+00,PRD-196,BBM LED MIRROR RECTANGE DRE1,7009,,SILVER,"RECTANGE ",LED MIRROR,BBM,LED MIRROR WITH MULTI COLOR CHANGE,900,55,900,25,https://zwpxczeturmsdddiwpfl.supabase.co/storage/v1/object/public/product-images/LEDMirror/LEDMirror-rectangle.webp,5,true
197,2024-11-20 08:00:58.1773+00,PRD-197,BBM LED MIRROR OVAl DO1,7009,,SILVER,OVAL,LED MIRROR,BBM,LED MIRROR WITH MULTI COLOR CHANGE,1100,95,1100,25,https://zwpxczeturmsdddiwpfl.supabase.co/storage/v1/object/public/product-images/LEDMirror/LEDMirror-oval.webp,5,true
